# MODIS Terra GEOGRAPHIC METADATA TEXT FILE day 2017-04-02\n# NFiles = 288, max geo IngestTime = 2017-04-03 07:50:45.120804\n# GranuleID,StartDateTime,ArchiveSet,OrbitNumber,DayNightFlag,EastBoundingCoord,NorthBoundingCoord,SouthBoundingCoord,WestBoundingCoord,GRingLongitude1,GRingLongitude2,GRingLongitude3,GRingLongitude4,GRingLatitude1,GRingLatitude2,GRingLatitude3,GRingLatitude4
MOD03.A2017092.1730.006.2017093055958.hdf,2017-04-02 17:30,6,91967,N,95.5158109035128,-20.6831573837253,-41.8755275730892,65.869722126079,95.5185862994323,67.90679093977,65.846558362519,88.8271609833689,-37.9500748266345,-41.89474203659,-23.6909112894561,-20.6017642104902
MOD03.A2017092.1735.006.2017093055958.hdf,2017-04-02 17:35,6,91967,N,88.4503210662997,-3.0361184691658,-23.9808674152041,62.8448791200268,88.4549616527726,65.8264909196327,62.826831631396,83.8693605282543,-20.756640720104,-24.0023827273672,-5.92062949032352,-3.00040661590495
MOD03.A2017092.1740.006.2017093055952.hdf,2017-04-02 17:40,6,91967,N,83.6429627541668,14.8254429696966,-6.07819909378912,58.8305647950994,83.6487643850555,62.8509968795054,58.8093295416439,80.1102050996219,-3.10949279731287,-6.09630613333655,11.7941170255941,14.8847316195516
MOD03.A2017092.1745.006.2017093055953.hdf,2017-04-02 17:45,6,91968,N,80.065625778082,32.7559693080612,11.7253441536421,53.2579432072663,80.1111759127239,58.8439827694066,53.1191630751976,77.2105521484651,14.7553990647836,11.7092960270889,29.3020276681717,32.941892102059
MOD03.A2017092.1750.006.2017093055955.hdf,2017-04-02 17:50,6,91968,N,77.2407051699954,50.6835657925929,29.2629591387372,44.3059561283727,77.6466353121649,53.2687758966905,44.1369114184764,75.4662759275477,32.7008674909939,29.2456081133859,46.1816765152815,50.9800877190694
MOD03.A2017092.1755.006.2017093060518.hdf,2017-04-02 17:55,6,91968,N,75.8014379038263,68.5894673852779,46.1667146385387,26.9749379069592,76.0784385149986,44.3500112125529,26.5898236684898,75.7922084324825,50.6064733444812,46.1587028440411,61.3505988548445,68.9134974771241
MOD03.A2017092.1800.006.2017093060547.hdf,2017-04-02 18:00,6,91968,B,102.027114070525,86.5124782982267,61.4536349965939,-13.1183338467064,76.8003076298631,27.0713401806544,-13.2852485738063,105.33277451731,68.4147854191,61.4516007073699,70.6479159725502,86.1171636170678
MOD03.A2017092.1805.006.2017093060859.hdf,2017-04-02 18:05,6,91968,D,180,89.9984131036328,66.3121058777752,-180,105.079558813373,-12.8948036014787,-62.4748047240968,-125.382221028518,85.4725681198282,70.9615904296179,65.9870806813572,74.9634713040118
MOD03.A2017092.1810.006.2017093060536.hdf,2017-04-02 18:10,6,91968,D,-62.974654881964,75.6132857128,52.4047747580956,-125.76727358658,-126.87240683845,-62.9727400515114,-86.3779409839488,-122.962639617841,75.4358571380242,66.3503958173859,52.2108782537357,57.2235383129909
MOD03.A2017092.1815.006.2017093060539.hdf,2017-04-02 18:15,6,91968,D,-86.9268600750501,57.6990860811399,35.8441237616592,-124.331198347054,-123.497499959686,-86.9256451627336,-97.7464056956262,-124.342289225529,57.7019456252062,52.4710113072098,35.7278220112046,39.3184295821641
MOD03.A2017092.1820.006.2017093060530.hdf,2017-04-02 18:20,6,91968,D,-98.176042207224,39.7069440504604,18.4926295824711,-126.740997294697,-124.567530985337,-98.1732354718098,-104.486290875949,-126.765518147795,39.7327759740251,35.9145884695257,18.436686175558,21.4920129191561
MOD03.A2017092.1825.006.2017093060551.hdf,2017-04-02 18:25,6,91968,D,-104.749063153483,21.7670482485664,0.76790186978324,-129.965588062431,-126.874753355083,-104.743407959355,-109.160744364103,-129.982763997725,21.7980489996563,18.5634138817744,0.750254538088701,3.71983683143458
MOD03.A2017092.1830.006.2017093060537.hdf,2017-04-02 18:30,6,91968,D,-109.271652249001,3.86278005932228,-17.1127490748428,-134.223208399538,-130.033259362551,-109.201320176489,-112.65240523016,-134.230394285745,3.89262802120921,0.83109734949049,-17.1813276095057,-13.961779810035
MOD03.A2017092.1835.006.2017093060554.hdf,2017-04-02 18:35,6,91968,D,-112.636804796145,-13.8888243472074,-35.0207799004975,-140.220213487746,-134.213801864162,-112.389873254598,-115.185382228404,-140.228475310902,-13.8703385028782,-17.0607951065538,-35.2232520393084,-31.3707458275893
MOD03.A2017092.1840.006.2017093060540.hdf,2017-04-02 18:40,6,91968,D,-115.153141819435,-31.2976749984003,-52.8750591171764,-149.8639092828,-140.196546322935,-114.719868585504,-116.701063568854,-149.989658670327,-31.2839236180394,-34.9599887468585,-53.1941758676726,-48.0124866102215
MOD03.A2017092.1845.006.2017093060629.hdf,2017-04-02 18:45,6,91968,D,-115.472865120459,-47.9824839989666,-70.7109417981448,-168.970721995867,-149.812370576798,-115.98494138792,-115.449186432791,-169.287077357732,-47.9739265723563,-52.7902489169256,-71.0127860058809,-62.6780345406086
MOD03.A2017092.1850.006.2017093060925.hdf,2017-04-02 18:50,6,91968,B,-64.2265779974843,-62.7623952861986,-88.553040178242,148.285956264466,-168.852043500065,-114.461978464876,-56.5150707088761,148.224424629412,-62.7594345190099,-70.4874897102071,-87.196991043575,-70.5795496030286
